chunk_filename,rms,peak,quality
XC315277_chunk_025.wav,0.054779,0.7169,good
XC315277_chunk_026.wav,0.055853,0.7169,good
XC315277_chunk_027.wav,0.03809,0.506,good
XC315277_chunk_028.wav,0.037832,0.6045,good
XC315277_chunk_029.wav,0.038325,0.6045,good
XC315277_chunk_030.wav,0.03805,0.4092,good
XC315277_chunk_031.wav,0.05516,0.8105,good
XC315277_chunk_032.wav,0.053098,0.8105,good
XC315277_chunk_033.wav,0.059185,0.8277,good
XC315277_chunk_034.wav,0.06236,0.8277,good
XC315277_chunk_035.wav,0.049871,0.72,good
XC315277_chunk_036.wav,0.047163,0.72,good
XC315277_chunk_037.wav,0.031956,0.3015,good
XC315277_chunk_038.wav,0.017964,0.1754,good
XC315277_chunk_039.wav,0.037982,0.6537,good
XC315277_chunk_040.wav,0.040599,0.6537,good
XC315277_chunk_041.wav,0.029881,0.2318,good
XC315277_chunk_042.wav,0.039088,0.3756,good
XC315279_chunk_001.wav,0.034814,0.2793,good
XC315279_chunk_002.wav,0.028264,0.2793,good
XC315279_chunk_003.wav,0.046536,0.6803,good
XC315279_chunk_004.wav,0.049534,0.6803,good
XC315279_chunk_005.wav,0.130422,0.95,good
XC315279_chunk_006.wav,0.130378,0.95,good
XC315279_chunk_007.wav,0.032776,0.3175,good
XC315279_chunk_008.wav,0.072498,0.7201,good
XC315279_chunk_009.wav,0.088005,0.7201,good
XC315291_chunk_001.wav,0.070391,0.95,good
XC315294_chunk_001.wav,0.135303,0.95,good
XC315294_chunk_002.wav,0.107028,0.8744,good
XC315294_chunk_003.wav,0.13982,0.8744,good
XC315294_chunk_004.wav,0.141374,0.8795,good
XC315294_chunk_005.wav,0.105213,0.8795,good
XC315294_chunk_006.wav,0.086138,0.7923,good
XC315294_chunk_007.wav,0.119592,0.9077,good
XC315294_chunk_008.wav,0.105491,0.9077,good
XC315295_chunk_001.wav,0.047818,0.3022,good
XC315295_chunk_002.wav,0.056418,0.3498,good
XC315295_chunk_003.wav,0.048512,0.95,good
XC315295_chunk_004.wav,0.043053,0.95,good
XC315295_chunk_005.wav,0.052762,0.38,good
XC315295_chunk_006.wav,0.043637,0.2824,good
XC315295_chunk_007.wav,0.038552,0.3634,good
XC315295_chunk_008.wav,0.042767,0.3634,good
XC315295_chunk_009.wav,0.041453,0.3484,good
XC315295_chunk_010.wav,0.033881,0.3484,good
XC315299_chunk_001.wav,0.119901,0.9435,good
XC315299_chunk_002.wav,0.089581,0.9435,good
XC315299_chunk_003.wav,0.005799,0.0387,good
XC315299_chunk_004.wav,0.005976,0.0516,good
XC315299_chunk_005.wav,0.109033,0.95,good
XC315299_chunk_006.wav,0.109025,0.95,good
XC315299_chunk_007.wav,0.005829,0.0436,good
XC315299_chunk_008.wav,0.007569,0.0876,good
XC315299_chunk_009.wav,0.008738,0.1197,good
XC315299_chunk_010.wav,0.014433,0.1988,good
XC315299_chunk_011.wav,0.013167,0.1988,good
XC315312_chunk_001.wav,0.030907,0.3295,good
XC315312_chunk_002.wav,0.022921,0.1926,good
XC315312_chunk_003.wav,0.018067,0.3956,good
XC315312_chunk_004.wav,0.017707,0.3956,good
XC315312_chunk_005.wav,0.068608,0.7121,good
XC315312_chunk_006.wav,0.073936,0.7121,good
XC315312_chunk_007.wav,0.034873,0.4297,good
XC315312_chunk_008.wav,0.053446,0.5906,good
XC315312_chunk_009.wav,0.054346,0.5906,good
XC315312_chunk_010.wav,0.079272,0.9462,good
XC315312_chunk_011.wav,0.093138,0.95,good
XC315312_chunk_012.wav,0.06032,0.95,good
XC315312_chunk_013.wav,0.037953,0.4156,good
XC315312_chunk_014.wav,0.048376,0.6243,good
XC315312_chunk_015.wav,0.042843,0.6243,good
XC315312_chunk_016.wav,0.012247,0.236,good
XC315314_chunk_001.wav,0.025852,0.2494,good
XC315314_chunk_002.wav,0.047383,0.4022,good
XC315314_chunk_003.wav,0.051925,0.4024,good
XC315314_chunk_004.wav,0.035435,0.4024,good
XC315314_chunk_005.wav,0.042337,0.4836,good
XC315314_chunk_006.wav,0.103671,0.95,good
XC315314_chunk_007.wav,0.096727,0.95,good
XC315314_chunk_008.wav,0.01403,0.091,good
XC315314_chunk_009.wav,0.019447,0.1787,good
XC315314_chunk_010.wav,0.026557,0.1787,good
XC315314_chunk_011.wav,0.060699,0.5685,good
XC315314_chunk_012.wav,0.064573,0.5685,good
XC315314_chunk_013.wav,0.03231,0.2878,good
XC315314_chunk_014.wav,0.051845,0.4659,good
XC315314_chunk_015.wav,0.058457,0.4659,good
XC315314_chunk_016.wav,0.030183,0.4298,good
XC315314_chunk_017.wav,0.012398,0.1463,good
XC315314_chunk_018.wav,0.028219,0.312,good
XC315314_chunk_019.wav,0.035977,0.312,good
XC315314_chunk_020.wav,0.038066,0.3468,good
XC315314_chunk_021.wav,0.042694,0.4347,good
XC315314_chunk_022.wav,0.032312,0.4347,good
XC315314_chunk_023.wav,0.011041,0.1696,good
XC315314_chunk_024.wav,0.012798,0.1696,good
XC315314_chunk_025.wav,0.02844,0.3451,good
XC315314_chunk_026.wav,0.05032,0.5164,good
XC315314_chunk_027.wav,0.043621,0.5164,good
XC315314_chunk_028.wav,0.036027,0.3267,good
XC315314_chunk_029.wav,0.045561,0.3362,good
XC315314_chunk_030.wav,0.044089,0.3362,good
XC315314_chunk_031.wav,0.040748,0.3041,good
XC315314_chunk_032.wav,0.02902,0.2584,good
XC315314_chunk_033.wav,0.053913,0.5049,good
XC315314_chunk_034.wav,0.060322,0.6558,good
XC315314_chunk_035.wav,0.053294,0.6558,good
XC315314_chunk_036.wav,0.045068,0.4657,good
XC315314_chunk_037.wav,0.042735,0.4044,good
XC315314_chunk_038.wav,0.0418,0.4044,good
XC315359_chunk_001.wav,0.075019,0.4938,good
XC315359_chunk_002.wav,0.072225,0.6541,good
XC315359_chunk_003.wav,0.077638,0.6541,good
XC315359_chunk_004.wav,0.120631,0.7963,good
XC315359_chunk_005.wav,0.152904,0.8262,good
XC315359_chunk_006.wav,0.158506,0.95,good
XC315359_chunk_007.wav,0.111705,0.95,good
XC315359_chunk_008.wav,0.136223,0.9035,good
XC315359_chunk_009.wav,0.14899,0.9035,good
XC315359_chunk_010.wav,0.087216,0.5812,good
XC315359_chunk_011.wav,0.068627,0.5381,good
XC315463_chunk_001.wav,0.169571,0.95,good
XC315463_chunk_002.wav,0.149714,0.95,good
XC315579_chunk_001.wav,0.009583,0.0421,good
XC315579_chunk_002.wav,0.00941,0.0454,good
XC315579_chunk_003.wav,0.010039,0.0454,good
XC315579_chunk_004.wav,0.011028,0.0497,good
XC315579_chunk_005.wav,0.011991,0.0581,good
XC315579_chunk_006.wav,0.011593,0.0581,good
XC315579_chunk_007.wav,0.010148,0.052,good
XC315579_chunk_008.wav,0.009371,0.0383,good
XC315579_chunk_009.wav,0.010277,0.0651,good
XC315579_chunk_010.wav,0.011449,0.0651,good
XC315579_chunk_011.wav,0.012223,0.0552,good
XC315579_chunk_012.wav,0.01503,0.0922,good
XC315579_chunk_013.wav,0.016423,0.0922,good
XC315579_chunk_014.wav,0.019641,0.95,good
XC315579_chunk_015.wav,0.016715,0.95,good
XC315598_chunk_001.wav,0.064236,0.6714,good
XC315598_chunk_002.wav,0.03644,0.6714,good
XC315598_chunk_003.wav,0.044652,0.9188,good
XC315598_chunk_004.wav,0.091715,0.95,good
XC315610_chunk_001.wav,0.020978,0.1698,good
XC315610_chunk_002.wav,0.021331,0.1698,good
XC315610_chunk_003.wav,0.020644,0.198,good
XC315610_chunk_004.wav,0.024234,0.6888,good
XC315610_chunk_005.wav,0.03304,0.6888,good
XC315610_chunk_006.wav,0.035858,0.2525,good
XC315610_chunk_007.wav,0.028691,0.2089,good
XC315610_chunk_008.wav,0.021654,0.1423,good
XC315610_chunk_009.wav,0.03757,0.3874,good
XC315610_chunk_010.wav,0.038572,0.3874,good
XC315610_chunk_011.wav,0.021175,0.1413,good
XC315610_chunk_012.wav,0.019582,0.1147,good
XC315610_chunk_013.wav,0.024733,0.2447,good
XC315610_chunk_014.wav,0.023646,0.2447,good
XC315610_chunk_015.wav,0.016345,0.0942,good
XC315610_chunk_016.wav,0.028909,0.244,good
XC315610_chunk_017.wav,0.028715,0.244,good
XC315610_chunk_018.wav,0.018978,0.1497,good
XC315610_chunk_019.wav,0.019381,0.1497,good
XC315610_chunk_020.wav,0.016388,0.1608,good
XC315610_chunk_021.wav,0.019551,0.1608,good
XC315610_chunk_022.wav,0.042144,0.3481,good
XC315610_chunk_023.wav,0.04226,0.3481,good
XC315610_chunk_024.wav,0.019649,0.1393,good
XC315610_chunk_025.wav,0.018598,0.1787,good
XC315610_chunk_026.wav,0.02072,0.1787,good
XC315610_chunk_027.wav,0.018613,0.1687,good
XC315610_chunk_028.wav,0.016334,0.1515,good
XC315610_chunk_029.wav,0.017538,0.1075,good
XC315610_chunk_030.wav,0.018131,0.1299,good
XC315610_chunk_031.wav,0.016723,0.1299,good
XC315610_chunk_032.wav,0.016458,0.0944,good
XC315610_chunk_033.wav,0.021171,0.2639,good
XC315610_chunk_034.wav,0.021499,0.2639,good
XC315610_chunk_035.wav,0.016818,0.0858,good
XC315610_chunk_036.wav,0.021413,0.1923,good
XC315610_chunk_037.wav,0.035362,0.414,good
XC315610_chunk_038.wav,0.032059,0.414,good
XC315610_chunk_039.wav,0.025708,0.2197,good
XC315610_chunk_040.wav,0.028645,0.2197,good
XC315610_chunk_041.wav,0.021238,0.1758,good
XC315610_chunk_042.wav,0.016963,0.0995,good
XC315610_chunk_043.wav,0.018647,0.1432,good
XC315610_chunk_044.wav,0.01986,0.1432,good
XC315610_chunk_045.wav,0.019944,0.1629,good
XC315610_chunk_046.wav,0.019155,0.1869,good
XC315610_chunk_047.wav,0.014925,0.1869,good
XC315610_chunk_048.wav,0.033555,0.3048,good
XC315610_chunk_049.wav,0.036275,0.3048,good
XC315610_chunk_050.wav,0.020101,0.2261,good
XC315610_chunk_051.wav,0.016713,0.0928,good
XC315610_chunk_052.wav,0.024816,0.2799,good
XC315610_chunk_053.wav,0.02425,0.3427,good
XC315610_chunk_054.wav,0.019987,0.3427,good
XC315610_chunk_055.wav,0.025373,0.219,good
XC315610_chunk_056.wav,0.034686,0.382,good
XC315610_chunk_057.wav,0.032483,0.382,good
XC315610_chunk_058.wav,0.021261,0.2276,good
XC315610_chunk_059.wav,0.02986,0.2677,good
XC315610_chunk_060.wav,0.034954,0.2677,good
XC315610_chunk_061.wav,0.028099,0.2294,good
XC315610_chunk_062.wav,0.020673,0.3891,good
XC315610_chunk_063.wav,0.020616,0.3891,good
XC315610_chunk_064.wav,0.01903,0.2378,good
XC315610_chunk_065.wav,0.047633,0.4703,good
XC315610_chunk_066.wav,0.059331,0.4703,good
XC315610_chunk_067.wav,0.039107,0.4502,good
XC315610_chunk_068.wav,0.016726,0.2395,good
XC315610_chunk_069.wav,0.017225,0.2617,good
XC315610_chunk_070.wav,0.018315,0.2617,good
XC315610_chunk_071.wav,0.016988,0.1814,good
XC315610_chunk_072.wav,0.016918,0.2779,good
XC315610_chunk_073.wav,0.016941,0.2779,good
XC315610_chunk_074.wav,0.016864,0.2624,good
XC315610_chunk_075.wav,0.017119,0.2624,good
XC315610_chunk_076.wav,0.030918,0.295,good
XC315610_chunk_077.wav,0.032632,0.295,good
XC315610_chunk_078.wav,0.018895,0.1309,good
XC315610_chunk_079.wav,0.015002,0.1116,good
XC315610_chunk_080.wav,0.017046,0.1513,good
XC315610_chunk_081.wav,0.017684,0.1932,good
XC315610_chunk_082.wav,0.015815,0.1932,good
XC315610_chunk_083.wav,0.018498,0.1752,good
XC315610_chunk_084.wav,0.02027,0.219,good
XC315610_chunk_085.wav,0.027858,0.2633,good
XC315610_chunk_086.wav,0.029683,0.2633,good
XC315610_chunk_087.wav,0.024588,0.2199,good
XC315610_chunk_088.wav,0.021532,0.1537,good
XC315610_chunk_089.wav,0.017024,0.1669,good
XC315610_chunk_090.wav,0.023784,0.3268,good
XC315610_chunk_091.wav,0.025216,0.3268,good
XC315610_chunk_092.wav,0.018175,0.1178,good
XC315610_chunk_093.wav,0.015484,0.0979,good
XC315610_chunk_094.wav,0.015498,0.1622,good
XC315610_chunk_095.wav,0.018287,0.1676,good
XC315610_chunk_096.wav,0.026608,0.339,good
XC315610_chunk_097.wav,0.036166,0.339,good
XC315610_chunk_098.wav,0.037095,0.272,good
XC315610_chunk_099.wav,0.029654,0.1906,good
XC315610_chunk_100.wav,0.024442,0.1623,good
XC315610_chunk_101.wav,0.0214,0.1623,good
XC315610_chunk_102.wav,0.063684,0.95,good
XC315610_chunk_103.wav,0.063653,0.95,good
XC315610_chunk_104.wav,0.019873,0.1861,good
XC315610_chunk_105.wav,0.022054,0.166,good
XC315610_chunk_106.wav,0.023684,0.166,good
XC315610_chunk_107.wav,0.035391,0.3886,good
XC315610_chunk_108.wav,0.046067,0.4883,good
XC315610_chunk_109.wav,0.036091,0.4883,good
XC315610_chunk_110.wav,0.019354,0.26,good
XC315610_chunk_111.wav,0.020873,0.26,good
XC315610_chunk_112.wav,0.020763,0.296,good
XC315610_chunk_113.wav,0.022074,0.296,good
XC315610_chunk_114.wav,0.022389,0.2175,good
XC315610_chunk_115.wav,0.060926,0.8343,good
XC315610_chunk_116.wav,0.060481,0.8343,good
XC315610_chunk_117.wav,0.018671,0.1389,good
XC315610_chunk_118.wav,0.024406,0.6799,good
XC315610_chunk_119.wav,0.027204,0.6799,good
XC315610_chunk_120.wav,0.023259,0.2681,good
XC315610_chunk_121.wav,0.023257,0.4355,good
XC315610_chunk_122.wav,0.023755,0.4355,good
XC315610_chunk_123.wav,0.0272,0.4122,good
XC315610_chunk_124.wav,0.02612,0.4073,good
XC315610_chunk_125.wav,0.025884,0.3798,good
XC315610_chunk_126.wav,0.032407,0.4918,good
XC315610_chunk_127.wav,0.06045,0.6969,good
XC315610_chunk_128.wav,0.059122,0.6969,good
XC315610_chunk_129.wav,0.02505,0.1749,good
XC315610_chunk_130.wav,0.023506,0.209,good
XC315610_chunk_131.wav,0.030333,0.4809,good
XC315610_chunk_132.wav,0.029702,0.4809,good
XC315610_chunk_133.wav,0.024916,0.3181,good
XC315610_chunk_134.wav,0.026201,0.2924,good
XC315610_chunk_135.wav,0.025927,0.2924,good
XC315610_chunk_136.wav,0.026469,0.2994,good
XC315610_chunk_137.wav,0.025815,0.3036,good
XC315610_chunk_138.wav,0.024437,0.3036,good
XC315610_chunk_139.wav,0.023995,0.259,good
XC315610_chunk_140.wav,0.022961,0.259,good
XC315610_chunk_141.wav,0.026414,0.442,good
XC315610_chunk_142.wav,0.02598,0.442,good
XC315610_chunk_143.wav,0.027747,0.353,good
XC315610_chunk_144.wav,0.031393,0.3068,good
XC315610_chunk_145.wav,0.045584,0.8691,good
XC315610_chunk_146.wav,0.043927,0.8691,good
XC315610_chunk_147.wav,0.026553,0.3609,good
XC315610_chunk_148.wav,0.02774,0.2338,good
XC315610_chunk_149.wav,0.027418,0.2338,good
XC315688_chunk_001.wav,0.14473,0.95,good
XC315688_chunk_002.wav,0.127484,0.858,good
XC315688_chunk_003.wav,0.101691,0.858,good
XC315688_chunk_004.wav,0.013668,0.0961,good
XC315688_chunk_005.wav,0.010463,0.0496,good
XC315688_chunk_006.wav,0.010533,0.0496,good
XC315688_chunk_007.wav,0.010147,0.0452,good
XC315688_chunk_008.wav,0.010629,0.0436,good
XC315688_chunk_009.wav,0.01579,0.1158,good
XC315688_chunk_010.wav,0.016684,0.1158,good
XC315688_chunk_011.wav,0.045052,0.4057,good
XC315688_chunk_012.wav,0.044846,0.4057,good
XC315688_chunk_013.wav,0.010155,0.0607,good
XC315704_chunk_001.wav,0.103196,0.8758,good
XC315704_chunk_002.wav,0.039916,0.2873,good
XC315704_chunk_003.wav,0.061015,0.6362,good
XC315704_chunk_004.wav,0.092715,0.7189,good
XC315704_chunk_005.wav,0.077791,0.7189,good
XC315704_chunk_006.wav,0.025497,0.1678,good
XC315704_chunk_007.wav,0.046805,0.599,good
XC315704_chunk_008.wav,0.081179,0.9046,good
XC315704_chunk_009.wav,0.073856,0.9046,good
XC315704_chunk_010.wav,0.032182,0.231,good
XC315704_chunk_011.wav,0.039799,0.4464,good
XC315704_chunk_012.wav,0.056509,0.4571,good
XC315704_chunk_013.wav,0.048447,0.4571,good
XC315704_chunk_014.wav,0.025719,0.1867,good
XC315704_chunk_015.wav,0.082189,0.95,good
XC315704_chunk_016.wav,0.08242,0.95,good
XC315704_chunk_017.wav,0.033454,0.2939,good
XC315704_chunk_018.wav,0.087085,0.7907,good
XC315704_chunk_019.wav,0.085009,0.7907,good
XC315704_chunk_020.wav,0.026254,0.1699,good
XC315704_chunk_021.wav,0.031475,0.2394,good
XC315704_chunk_022.wav,0.066526,0.5928,good
XC315704_chunk_023.wav,0.069133,0.5928,good
XC315711_chunk_001.wav,0.01809,0.4383,good
XC315711_chunk_002.wav,0.022654,0.95,good
XC315747_chunk_001.wav,0.110739,0.9284,good
XC315747_chunk_002.wav,0.116367,0.95,good
XC315747_chunk_003.wav,0.118712,0.95,good
XC315747_chunk_004.wav,0.112891,0.9189,good
XC315747_chunk_005.wav,0.117315,0.8893,good
XC315747_chunk_006.wav,0.084069,0.7318,good
XC315750_chunk_001.wav,0.158565,0.95,good
XC315750_chunk_002.wav,0.137909,0.95,good
XC315755_chunk_001.wav,0.019361,0.2236,good
XC315755_chunk_002.wav,0.019914,0.2236,good
XC315755_chunk_003.wav,0.009224,0.0691,good
XC315755_chunk_004.wav,0.008339,0.0679,good
XC315755_chunk_005.wav,0.009735,0.0726,good
XC315755_chunk_006.wav,0.009455,0.0726,good
XC315755_chunk_007.wav,0.007692,0.1227,good
XC315755_chunk_008.wav,0.021601,0.3338,good
XC315755_chunk_009.wav,0.032453,0.3694,good
XC315755_chunk_010.wav,0.025218,0.3694,good
XC315755_chunk_011.wav,0.006065,0.0368,good
XC315755_chunk_012.wav,0.006213,0.08,good
XC315755_chunk_013.wav,0.006496,0.08,good
XC315755_chunk_014.wav,0.006971,0.06,good
XC315755_chunk_015.wav,0.007053,0.1181,good
XC315755_chunk_016.wav,0.009143,0.2856,good
XC315755_chunk_017.wav,0.068443,0.923,good
XC315755_chunk_018.wav,0.068169,0.923,good
XC315755_chunk_019.wav,0.006266,0.0417,good
XC315755_chunk_020.wav,0.00556,0.045,good
XC315755_chunk_021.wav,0.005084,0.045,good
XC315755_chunk_022.wav,0.005488,0.085,good
XC315755_chunk_023.wav,0.005597,0.085,good
XC315755_chunk_024.wav,0.005258,0.0387,good
XC315755_chunk_025.wav,0.005339,0.0387,good
XC315755_chunk_026.wav,0.00541,0.0301,good
XC315755_chunk_027.wav,0.005402,0.0366,good
XC315755_chunk_028.wav,0.005355,0.0454,good
XC315755_chunk_029.wav,0.005619,0.0454,good
XC315755_chunk_030.wav,0.013131,0.373,good
XC315755_chunk_031.wav,0.083017,0.95,good
XC315755_chunk_032.wav,0.082171,0.95,good
XC315755_chunk_033.wav,0.005821,0.0985,good
XC315755_chunk_034.wav,0.006115,0.0985,good
XC315755_chunk_035.wav,0.006448,0.1058,good
XC315755_chunk_036.wav,0.00483,0.1058,low_energy
XC315756_chunk_001.wav,0.024147,0.95,good
XC315756_chunk_002.wav,0.009642,0.0542,good
XC315756_chunk_003.wav,0.016011,0.5406,good
XC315756_chunk_004.wav,0.016125,0.5406,good
XC315756_chunk_005.wav,0.013155,0.4341,good
XC315756_chunk_006.wav,0.012217,0.4341,good
XC315780_chunk_001.wav,0.052699,0.4368,good
XC315780_chunk_002.wav,0.050308,0.3416,good
XC315780_chunk_003.wav,0.047747,0.3188,good
XC315780_chunk_004.wav,0.034286,0.3188,good
XC315780_chunk_005.wav,0.023927,0.2552,good
XC315780_chunk_006.wav,0.032704,0.95,good
XC316009_chunk_001.wav,0.142337,0.6828,good
XC316009_chunk_002.wav,0.126756,0.6634,good
XC316009_chunk_003.wav,0.127423,0.8069,good
XC316009_chunk_004.wav,0.136329,0.8069,good
XC316009_chunk_005.wav,0.148399,0.6742,good
XC316009_chunk_006.wav,0.168794,0.95,good
XC316044_chunk_001.wav,0.034706,0.3396,good
XC316044_chunk_002.wav,0.035077,0.3396,good
XC316044_chunk_003.wav,0.033376,0.3341,good
XC316044_chunk_004.wav,0.036001,0.2661,good
XC316044_chunk_005.wav,0.023533,0.2661,good
XC316044_chunk_006.wav,0.041741,0.4118,good
XC316044_chunk_007.wav,0.069366,0.8252,good
XC316044_chunk_008.wav,0.064194,0.8252,good
XC316044_chunk_009.wav,0.041125,0.3234,good
XC316044_chunk_010.wav,0.038219,0.3234,good
XC316044_chunk_011.wav,0.038787,0.3107,good
XC316044_chunk_012.wav,0.033119,0.3107,good
XC316044_chunk_013.wav,0.020165,0.2057,good
XC316044_chunk_014.wav,0.011758,0.129,good
XC316044_chunk_015.wav,0.019423,0.95,good
XC316162_chunk_001.wav,0.006808,0.0951,good
XC316162_chunk_002.wav,0.005707,0.0732,good
XC316162_chunk_003.wav,0.003593,0.0278,low_energy
XC316162_chunk_004.wav,0.009778,0.95,good
XC316228_chunk_001.wav,0.114513,0.95,good
XC316287_chunk_001.wav,0.101279,0.95,good
XC316287_chunk_002.wav,0.074703,0.8163,good
XC316302_chunk_001.wav,0.110721,0.691,good
XC316302_chunk_002.wav,0.092728,0.6619,good
XC316302_chunk_003.wav,0.082277,0.4964,good
XC316302_chunk_004.wav,0.076456,0.5408,good
XC316302_chunk_005.wav,0.076681,0.5408,good
XC316302_chunk_006.wav,0.091598,0.5759,good
XC316302_chunk_007.wav,0.109904,0.95,good
XC316302_chunk_008.wav,0.092723,0.95,good
XC316302_chunk_009.wav,0.047783,0.5271,good
XC316302_chunk_010.wav,0.042978,0.3477,good
XC316302_chunk_011.wav,0.042429,0.3477,good
XC316302_chunk_012.wav,0.047612,0.3534,good
XC316302_chunk_013.wav,0.052752,0.3534,good
XC316302_chunk_014.wav,0.037145,0.3163,good
XC316436_chunk_001.wav,0.031996,0.3914,good
XC316436_chunk_002.wav,0.031845,0.3304,good
XC316436_chunk_003.wav,0.038337,0.95,good
XC316436_chunk_004.wav,0.0506,0.95,good
XC316436_chunk_005.wav,0.045902,0.6481,good
XC316436_chunk_006.wav,0.037402,0.6481,good
XC316436_chunk_007.wav,0.042178,0.5155,good
XC316436_chunk_008.wav,0.040252,0.5155,good
XC316436_chunk_009.wav,0.031229,0.4552,good
XC316436_chunk_010.wav,0.038982,0.5287,good
XC316436_chunk_011.wav,0.041651,0.535,good
XC316436_chunk_012.wav,0.045988,0.541,good
XC316436_chunk_013.wav,0.048718,0.541,good
XC316436_chunk_014.wav,0.04758,0.6009,good
XC316436_chunk_015.wav,0.044533,0.6009,good
XC316436_chunk_016.wav,0.033481,0.512,good
XC316436_chunk_017.wav,0.03687,0.6012,good
XC316436_chunk_018.wav,0.039842,0.6012,good
XC316436_chunk_019.wav,0.046603,0.6695,good
XC316436_chunk_020.wav,0.038513,0.6695,good
XC316436_chunk_021.wav,0.033664,0.3999,good
XC316436_chunk_022.wav,0.043239,0.5216,good
XC316436_chunk_023.wav,0.039938,0.5216,good
XC316436_chunk_024.wav,0.040122,0.5204,good
XC316436_chunk_025.wav,0.040231,0.5623,good
XC316436_chunk_026.wav,0.045289,0.5623,good
XC316436_chunk_027.wav,0.043667,0.4858,good
XC316436_chunk_028.wav,0.036561,0.4095,good
XC316436_chunk_029.wav,0.036853,0.4095,good
XC316436_chunk_030.wav,0.028196,0.3136,good
XC316436_chunk_031.wav,0.021674,0.2671,good
XC316436_chunk_032.wav,0.023827,0.2671,good
XC316436_chunk_033.wav,0.026708,0.3226,good
XC316436_chunk_034.wav,0.03953,0.5872,good
XC316436_chunk_035.wav,0.048775,0.5872,good
XC316436_chunk_036.wav,0.042763,0.4749,good
XC316436_chunk_037.wav,0.031082,0.3932,good
XC316436_chunk_038.wav,0.030461,0.3842,good
XC316436_chunk_039.wav,0.04083,0.4591,good
XC316436_chunk_040.wav,0.039868,0.4591,good
XC316436_chunk_041.wav,0.025678,0.3703,good
XC316436_chunk_042.wav,0.02768,0.4123,good
XC316436_chunk_043.wav,0.032744,0.4123,good
XC316436_chunk_044.wav,0.032624,0.3304,good
XC316436_chunk_045.wav,0.038757,0.4183,good
XC316436_chunk_046.wav,0.039939,0.4183,good
XC316436_chunk_047.wav,0.034302,0.4174,good
XC316436_chunk_048.wav,0.037326,0.5877,good
XC316436_chunk_049.wav,0.041775,0.5877,good
XC316436_chunk_050.wav,0.036937,0.4315,good
XC316436_chunk_051.wav,0.02876,0.3108,good
XC316436_chunk_052.wav,0.029762,0.3132,good
XC316436_chunk_053.wav,0.028691,0.3132,good
XC316436_chunk_054.wav,0.031755,0.4215,good
XC316436_chunk_055.wav,0.031165,0.4215,good
XC316436_chunk_056.wav,0.024057,0.3118,good
XC316436_chunk_057.wav,0.029647,0.3784,good
XC316436_chunk_058.wav,0.026589,0.3784,good
XC316436_chunk_059.wav,0.017432,0.3643,good
XC316666_chunk_001.wav,0.073849,0.4042,good
XC316666_chunk_002.wav,0.085632,0.5703,good
XC316666_chunk_003.wav,0.096413,0.5703,good
XC316666_chunk_004.wav,0.095509,0.5598,good
XC316666_chunk_005.wav,0.089943,0.462,good
XC316666_chunk_006.wav,0.090255,0.5696,good
XC316666_chunk_007.wav,0.091658,0.5696,good
XC316666_chunk_008.wav,0.10523,0.5961,good
XC316666_chunk_009.wav,0.124697,0.5961,good
XC316666_chunk_010.wav,0.158662,0.95,good
XC316666_chunk_011.wav,0.16328,0.95,good
XC316667_chunk_001.wav,0.096832,0.95,good
XC316667_chunk_002.wav,0.096664,0.8719,good
XC316667_chunk_003.wav,0.084735,0.7359,good
XC316667_chunk_004.wav,0.090015,0.7359,good
XC316667_chunk_005.wav,0.102643,0.8076,good
XC316667_chunk_006.wav,0.091597,0.8076,good
XC316667_chunk_007.wav,0.081664,0.6953,good
XC316667_chunk_008.wav,0.084486,0.6953,good
XC316667_chunk_009.wav,0.080515,0.6396,good
XC316667_chunk_010.wav,0.097274,0.83,good
XC316667_chunk_011.wav,0.091881,0.83,good
XC316667_chunk_012.wav,0.090575,0.9208,good
XC316667_chunk_013.wav,0.099009,0.9208,good
XC316667_chunk_014.wav,0.085822,0.6272,good
XC316667_chunk_015.wav,0.090628,0.6592,good
XC316667_chunk_016.wav,0.10158,0.7322,good
XC316667_chunk_017.wav,0.098193,0.7322,good
XC316667_chunk_018.wav,0.095488,0.6619,good
XC316667_chunk_019.wav,0.144187,0.8858,good
XC316667_chunk_020.wav,0.170713,0.9243,good
XC316667_chunk_021.wav,0.1605,0.9243,good
XC316667_chunk_022.wav,0.148704,0.8521,good
XC316667_chunk_023.wav,0.111789,0.6833,good
XC316667_chunk_024.wav,0.096679,0.5809,good
XC316667_chunk_025.wav,0.102281,0.61,good
XC316667_chunk_026.wav,0.094497,0.6664,good
XC316667_chunk_027.wav,0.084839,0.6664,good
XC316667_chunk_028.wav,0.074865,0.7633,good
XC316667_chunk_029.wav,0.084918,0.7633,good
XC316667_chunk_030.wav,0.083448,0.7047,good
XC316667_chunk_031.wav,0.066762,0.4596,good
XC316667_chunk_032.wav,0.055589,0.3772,good
XC316667_chunk_033.wav,0.041177,0.2411,good
XC31670_chunk_001.wav,0.136664,0.95,good
XC316720_chunk_001.wav,0.100934,0.9212,good
XC316720_chunk_002.wav,0.078029,0.9212,good
XC316720_chunk_003.wav,0.05799,0.7915,good
XC316720_chunk_004.wav,0.089331,0.7915,good
XC316720_chunk_005.wav,0.090631,0.7871,good
XC316720_chunk_006.wav,0.063965,0.458,good
XC316720_chunk_007.wav,0.035811,0.3154,good
XC316720_chunk_008.wav,0.096194,0.837,good
XC316720_chunk_009.wav,0.112003,0.95,good
